Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield,sin_day,cos_day,sin_month,cos_month,reindexed_id
12-11-2007,5660.6,5660.6,5477.5,5617.1,138684010,91326600000,24.57,5.89,0.96,0.587785252,-0.809016994,-0.5,0.866025404,6
13-11-2007,5612.35,5758.85,5591.6,5695.4,157132078,97780500000,24.92,5.97,0.94,0.406736643,-0.913545458,-0.5,0.866025404,6
14-11-2007,5703.95,5950.2,5700.05,5937.9,173322049,1.05E+11,25.98,6.22,0.9,0.207911691,-0.978147601,-0.5,0.866025404,6
15-11-2007,5942.7,5966.95,5895.65,5912.1,146636457,84116000000,25.87,6.2,0.91,5.67E-16,-1,-0.5,0.866025404,6
16-11-2007,5913.15,5948.05,5817.4,5906.85,129792165,69360600000,25.86,6.2,0.91,-0.207911691,-0.978147601,-0.5,0.866025404,6
19-11-2007,5908.05,5981.8,5893.8,5907.65,104832611,63652200000,25.87,6.2,0.91,-0.743144825,-0.669130606,-0.5,0.866025404,6
20-11-2007,5911.25,5923.7,5755.8,5780.9,127253010,83447300000,25.32,6.06,0.93,-0.866025404,-0.5,-0.5,0.866025404,6
21-11-2007,5778.8,5790.05,5530.85,5561.05,129971304,82808300000,24.35,5.83,0.97,-0.951056516,-0.309016994,-0.5,0.866025404,6
22-11-2007,5564.65,5608.65,5394.35,5519.35,149030575,83056800000,24.17,5.79,0.97,-0.994521895,-0.104528463,-0.5,0.866025404,6
23-11-2007,5524.3,5638.6,5514.75,5608.6,102005286,63660600000,24.53,5.88,0.96,-0.994521895,0.104528463,-0.5,0.866025404,6
26-11-2007,5611.3,5772.55,5608.95,5731.7,127104011,66822500000,25.07,6.01,0.94,-0.743144825,0.669130606,-0.5,0.866025404,6
27-11-2007,5729.25,5743.55,5655.6,5698.15,96308399,55016700000,24.92,5.98,0.94,-0.587785252,0.809016994,-0.5,0.866025404,6
28-11-2007,5699.55,5749.95,5595.5,5617.55,97582679,57269600000,24.57,5.89,0.96,-0.406736643,0.913545458,-0.5,0.866025404,6
29-11-2007,5617.8,5725,5612.1,5634.6,301117809,1.28E+11,24.65,5.91,0.95,-0.207911691,0.978147601,-0.5,0.866025404,6
30-11-2007,5633.9,5782.55,5632.65,5762.75,170577892,95033900000,25.21,6.05,0.93,-1.13E-15,1,-0.5,0.866025404,6
03-12-2007,5765.45,5878.8,5754.6,5865,111926365,75324700000,25.66,6.15,0.91,0.587785252,0.809016994,-2.45E-16,1,6
04-12-2007,5870.2,5897.25,5840.3,5858.35,107528301,63336700000,25.63,6.15,0.92,0.743144825,0.669130606,-2.45E-16,1,6
05-12-2007,5861.9,5949.3,5859.95,5940,120145091,72093700000,25.98,6.23,0.9,0.866025404,0.5,-2.45E-16,1,6
06-12-2007,5941.05,6027.05,5919.8,5954.7,154949531,84242700000,26.05,6.25,0.9,0.951056516,0.309016994,-2.45E-16,1,6
07-12-2007,5963.6,6042.1,5894.8,5974.3,123105339,81454300000,26.14,6.27,0.9,0.994521895,0.104528463,-2.45E-16,1,6
10-12-2007,5974,6015.3,5923.35,5960.6,86359475,53418600000,26.08,6.26,0.9,0.866025404,-0.5,-2.45E-16,1,6
11-12-2007,5960.4,6111.2,5960.4,6097.25,115310729,71814200000,26.68,6.4,0.88,0.743144825,-0.669130606,-2.45E-16,1,6
12-12-2007,6067.05,6175.65,6005.45,6159.3,130818169,81442900000,27.69,6.44,0.83,0.587785252,-0.809016994,-2.45E-16,1,6
13-12-2007,6159.25,6185.4,6040.4,6058.1,120319710,72293200000,27.23,6.33,0.85,0.406736643,-0.913545458,-2.45E-16,1,6
14-12-2007,6056.2,6078.55,6015.05,6047.7,100558395,64798400000,27.19,6.32,0.85,0.207911691,-0.978147601,-2.45E-16,1,6
17-12-2007,6037.95,6039.95,5740.6,5777,108208153,68156000000,25.97,6.01,0.89,-0.406736643,-0.913545458,-2.45E-16,1,6
18-12-2007,5777.6,5874.6,5710.6,5742.3,109864350,76458700000,25.81,5.97,0.9,-0.587785252,-0.809016994,-2.45E-16,1,6
19-12-2007,5730.25,5840.8,5676.7,5751.15,88389658,62777100000,25.85,5.98,0.89,-0.743144825,-0.669130606,-2.45E-16,1,6
20-12-2007,5751.75,5799.5,5742.75,5766.5,79144603,58153600000,25.92,6,0.89,-0.866025404,-0.5,-2.45E-16,1,6
24-12-2007,5771.3,6001.05,5771.3,5985.1,100417081,66973300000,26.91,6.23,0.86,-0.951056516,0.309016994,-2.45E-16,1,6
26-12-2007,5988.45,6085.25,5988.45,6070.75,90827443,58725600000,27.29,6.32,0.85,-0.743144825,0.669130606,-2.45E-16,1,6
27-12-2007,6069,6110.85,6060.2,6081.5,150138294,91383700000,27.36,6.33,0.85,-0.587785252,0.809016994,-2.45E-16,1,6
28-12-2007,6079.55,6098.6,6021.9,6079.7,87075023,53737200000,27.35,6.33,0.85,-0.406736643,0.913545458,-2.45E-16,1,6
31-12-2007,6095,6167.75,6095,6138.6,85023208,49518000000,27.62,6.39,0.84,0.207911691,0.978147601,-2.45E-16,1,6
01-01-2008,6136.75,6165.35,6109.85,6144.35,81305366,44109700000,27.64,6.4,0.84,0.207911691,0.978147601,0.5,0.866025404,6
02-01-2008,6144.7,6197,6060.85,6179.4,110353305,71843500000,27.8,6.43,0.83,0.406736643,0.913545458,0.5,0.866025404,6
03-01-2008,6184.25,6230.15,6126.4,6178.55,156427760,94753700000,27.8,6.43,0.83,0.587785252,0.809016994,0.5,0.866025404,6
04-01-2008,6179.1,6300.05,6179.1,6274.3,147642063,87792300000,28.23,6.53,0.82,0.743144825,0.669130606,0.5,0.866025404,6
07-01-2008,6271,6289.8,6193.35,6279.1,139778977,88733700000,28.25,6.54,0.82,0.994521895,0.104528463,0.5,0.866025404,6
08-01-2008,6282.45,6357.1,6221.6,6287.85,162564130,1.06E+11,28.29,6.55,0.82,0.994521895,-0.104528463,0.5,0.866025404,6
09-01-2008,6287.55,6338.3,6231.25,6272,120853354,81047700000,28.22,6.53,0.82,0.951056516,-0.309016994,0.5,0.866025404,6
10-01-2008,6278.1,6347,6142.9,6156.95,133662127,93212900000,27.7,6.41,0.83,0.866025404,-0.5,0.5,0.866025404,6
11-01-2008,6166.65,6224.2,6112.55,6200.1,125140494,84579400000,27.86,6.46,0.83,0.743144825,-0.669130606,0.5,0.866025404,6
14-01-2008,6208.8,6244.15,6172,6206.8,111015627,77646500000,27.89,6.47,0.83,0.207911691,-0.978147601,0.5,0.866025404,6
15-01-2008,6226.35,6260.45,6053.3,6074.25,117677698,85000900000,27.3,6.33,0.85,5.67E-16,-1,0.5,0.866025404,6
16-01-2008,6065,6065,5825.75,5935.75,152499954,1.07E+11,26.67,6.18,0.87,-0.207911691,-0.978147601,0.5,0.866025404,6
17-01-2008,5937.95,6013.15,5880.3,5913.2,127181643,94796400000,25.47,6.16,0.87,-0.406736643,-0.913545458,0.5,0.866025404,6
18-01-2008,5907.75,5908.75,5677,5705.3,135839094,95330500000,24.49,5.94,0.9,-0.587785252,-0.809016994,0.5,0.866025404,6
21-01-2008,5705,5705,4977.1,5208.8,211347217,1.26E+11,22.33,5.43,0.99,-0.951056516,-0.309016994,0.5,0.866025404,6
22-01-2008,5203.35,5203.35,4448.5,4899.3,200603284,1.16E+11,20.96,5.1,1.05,-0.994521895,-0.104528463,0.5,0.866025404,6
23-01-2008,4903.05,5328.05,4891.6,5203.4,172729968,1.00E+11,22.26,5.42,0.99,-0.994521895,0.104528463,0.5,0.866025404,6
24-01-2008,5208,5357.2,4995.8,5033.45,145355769,83024200000,21.52,5.24,1.02,-0.951056516,0.309016994,0.5,0.866025404,6
25-01-2008,5035.05,5399.25,5035.05,5383.35,105876191,62288400000,22.88,5.61,0.95,-0.866025404,0.5,0.5,0.866025404,6
28-01-2008,5380.95,5380.95,5071,5274.1,94557347,53266900000,22.6,5.52,0.97,-0.406736643,0.913545458,0.5,0.866025404,6
29-01-2008,5279.55,5391.6,5225.25,5280.8,99068477,55531900000,22.55,5.53,0.97,-0.207911691,0.978147601,0.5,0.866025404,6
30-01-2008,5283.75,5314.3,5142.25,5167.6,101260486,53318900000,22.02,5.41,0.99,-1.13E-15,1,0.5,0.866025404,6
31-01-2008,5172.25,5251.65,5071.15,5137.45,187588589,1.02E+11,21.97,5.38,0.99,0.207911691,0.978147601,0.5,0.866025404,6
01-02-2008,5140.6,5339.95,5090.75,5317.25,106716699,59658200000,22.68,5.57,0.96,0.207911691,0.978147601,0.866025404,0.5,6
04-02-2008,5315.55,5545.2,5315.55,5463.5,105796179,62786900000,23.31,5.72,0.94,0.743144825,0.669130606,0.866025404,0.5,6
05-02-2008,5463.75,5500.6,5412.95,5483.9,96724766,52523900000,23.4,5.74,0.93,0.866025404,0.5,0.866025404,0.5,6
06-02-2008,5470.4,5470.4,5257.05,5322.55,106220956,57051300000,22.71,5.58,0.96,0.951056516,0.309016994,0.866025404,0.5,6
07-02-2008,5322.55,5344.6,5113.85,5133.25,103085491,56876000000,21.9,5.38,1,0.994521895,0.104528463,0.866025404,0.5,6
08-02-2008,5132.1,5173.85,5034.25,5120.35,108947080,59602900000,21.85,5.36,1,0.994521895,-0.104528463,0.866025404,0.5,6
11-02-2008,5120.55,5126.4,4803.6,4857,125724868,74326400000,20.72,5.09,1.05,0.743144825,-0.669130606,0.866025404,0.5,6
12-02-2008,4877.85,4949.6,4820.45,4838.25,102374113,57291200000,20.64,5.07,1.06,0.587785252,-0.809016994,0.866025404,0.5,6
13-02-2008,4836.55,4986.55,4836.55,4929.45,104398927,57335500000,21.03,5.16,1.04,0.406736643,-0.913545458,0.866025404,0.5,6
14-02-2008,4944.65,5220.25,4944.65,5202,106458411,59362100000,22.19,5.45,0.98,0.207911691,-0.978147601,0.866025404,0.5,6
15-02-2008,5202.85,5315.4,5104.75,5302.9,110683112,57674800000,22.62,5.56,0.96,5.67E-16,-1,0.866025404,0.5,6
18-02-2008,5304.45,5348.6,5224,5276.9,77582930,37487600000,22.51,5.53,0.97,-0.587785252,-0.809016994,0.866025404,0.5,6
19-02-2008,5278.4,5368.45,5262,5280.8,88665218,43740200000,22.52,5.53,0.97,-0.743144825,-0.669130606,0.866025404,0.5,6
20-02-2008,5267.15,5267.15,5116.3,5154.45,89916733,48983100000,21.98,5.4,0.99,-0.866025404,-0.5,0.866025404,0.5,6
21-02-2008,5156.9,5241.35,5120.05,5191.8,89877229,47955400000,22.14,5.44,0.98,-0.951056516,-0.309016994,0.866025404,0.5,6
22-02-2008,5183.4,5184,5092.8,5110.75,72385283,41256600000,21.79,5.35,1,-0.994521895,-0.104528463,0.866025404,0.5,6
25-02-2008,5112.25,5212.35,5055.15,5200.7,78356314,46311100000,22.17,5.45,0.98,-0.866025404,0.5,0.866025404,0.5,6
26-02-2008,5200.8,5281.2,5200.8,5270.05,86295954,46536500000,22.47,5.52,0.97,-0.743144825,0.669130606,0.866025404,0.5,6
27-02-2008,5271.4,5368.15,5249.75,5268.4,91216141,56132000000,22.46,5.52,0.97,-0.587785252,0.809016994,0.866025404,0.5,6
28-02-2008,5266.35,5302.85,5227.15,5285.1,108030320,66659400000,22.53,5.54,0.97,-0.406736643,0.913545458,0.866025404,0.5,6
29-02-2008,5285,5290.8,5098.35,5223.5,165090052,79051400000,22.27,5.47,0.98,-0.207911691,0.978147601,0.866025404,0.5,6
03-03-2008,5222.8,5222.8,4936.05,4953,150762989,69007700000,21.12,5.19,1.03,0.587785252,0.809016994,1,6.12E-17,6
04-03-2008,4958.55,4976.7,4812.95,4864.25,150910718,72768900000,20.74,5.1,1.05,0.743144825,0.669130606,1,6.12E-17,6
05-03-2008,4866.85,4936.75,4847.25,4921.4,114859430,61650300000,20.98,5.16,1.04,0.866025404,0.5,1,6.12E-17,6
07-03-2008,4918.3,4918.3,4672.25,4771.6,146225530,78778900000,20.35,5,1.07,0.994521895,0.104528463,1,6.12E-17,6
10-03-2008,4767.8,4814.95,4620.5,4800.4,155966648,87664500000,20.47,5.03,1.06,0.866025404,-0.5,1,6.12E-17,6
11-03-2008,4796.3,4888.5,4732.85,4865.9,158842196,79333100000,20.75,5.1,1.05,0.743144825,-0.669130606,1,6.12E-17,6
12-03-2008,4869.75,5019.2,4854.75,4872,135721301,69132100000,20.78,5.11,1.05,0.587785252,-0.809016994,1,6.12E-17,6
13-03-2008,4868.7,4868.8,4580.15,4623.6,137742263,65114500000,19.72,4.81,1.13,0.406736643,-0.913545458,1,6.12E-17,6
14-03-2008,4623.8,4758.95,4607.55,4745.8,177665094,73838800000,20.68,5.1,1.06,0.207911691,-0.978147601,1,6.12E-17,6
17-03-2008,4745.45,4745.45,4482.1,4503.1,143351899,64498900000,19.62,4.84,1.12,-0.406736643,-0.913545458,1,6.12E-17,6
18-03-2008,4519.9,4617.95,4468.55,4533,170020881,79876000000,19.75,4.87,1.11,-0.587785252,-0.809016994,1,6.12E-17,6
19-03-2008,4534.75,4718.4,4533.9,4573.95,164033720,75578900000,19.93,4.91,1.1,-0.743144825,-0.669130606,1,6.12E-17,6
24-03-2008,4576.8,4649.45,4539.8,4609.85,123982175,59009300000,20.09,4.95,1.09,-0.951056516,0.309016994,1,6.12E-17,6
25-03-2008,4616.8,4896.8,4616.8,4877.5,145601277,72902200000,21.25,5.24,1.03,-0.866025404,0.5,1,6.12E-17,6
26-03-2008,4878.7,4912.3,4808.65,4828.85,126360231,58147500000,21.05,5.19,1.04,-0.743144825,0.669130606,1,6.12E-17,6
27-03-2008,4828.8,4863.75,4769.6,4830.25,180115315,84037400000,21.05,5.19,1.04,-0.587785252,0.809016994,1,6.12E-17,6
28-03-2008,4830,4970.8,4796.35,4942,164141244,74872200000,21.54,5.31,1.02,-0.406736643,0.913545458,1,6.12E-17,6
31-03-2008,4942.15,4947,4703.85,4734.5,150089100,74108000000,20.63,5.09,1.06,0.207911691,0.978147601,1,6.12E-17,6
01-04-2008,4735.65,4800.75,4628.75,4739.55,119878713,58751000000,20.66,5.09,1.06,0.207911691,0.978147601,0.866025404,-0.5,6
02-04-2008,4741.4,4916.75,4741.4,4754.2,115678126,57081900000,20.72,5.11,1.06,0.406736643,0.913545458,0.866025404,-0.5,6
03-04-2008,4753.9,4833.25,4738.2,4771.6,130583246,66363900000,20.8,5.13,1.05,0.587785252,0.809016994,0.866025404,-0.5,6
04-04-2008,4766.7,4791.7,4632.7,4647,132143809,66266200000,20.25,4.99,1.08,0.743144825,0.669130606,0.866025404,-0.5,6
07-04-2008,4631.35,4798.55,4628.8,4761.2,124925089,64045900000,20.75,5.12,1.05,0.994521895,0.104528463,0.866025404,-0.5,6
08-04-2008,4760.65,4769.55,4677.8,4709.65,113783563,63003800000,20.53,5.06,1.07,0.994521895,-0.104528463,0.866025404,-0.5,6
09-04-2008,4707.05,4758.25,4667.5,4747.05,101430145,50710700000,20.69,5.1,1.06,0.951056516,-0.309016994,0.866025404,-0.5,6
10-04-2008,4747.55,4799.5,4720.9,4733,150146637,69196000000,20.63,5.09,1.06,0.866025404,-0.5,0.866025404,-0.5,6
11-04-2008,4734.35,4817.4,4727.25,4777.8,132775090,65125400000,20.82,5.13,1.05,0.743144825,-0.669130606,0.866025404,-0.5,6
15-04-2008,4779.95,4917.1,4708.3,4879.65,152133622,74831400000,21.26,5.24,1.03,5.67E-16,-1,0.866025404,-0.5,6
16-04-2008,4881.65,4951.4,4874.05,4887.3,137348930,66953400000,21.29,5.25,1.03,-0.207911691,-0.978147601,0.866025404,-0.5,6
17-04-2008,4890.6,4984.95,4889.65,4958.4,135283525,65871400000,21.6,5.33,1.01,-0.406736643,-0.913545458,0.866025404,-0.5,6
21-04-2008,4955.9,5053.4,4955.9,5037,110601430,57152100000,21.92,5.41,1,-0.951056516,-0.309016994,0.866025404,-0.5,6
22-04-2008,5037.05,5074.25,4994.05,5049.3,126837163,62686800000,21.8,5.43,0.99,-0.994521895,-0.104528463,0.866025404,-0.5,6
23-04-2008,5044.35,5083.5,5003.55,5022.8,146161834,66823000000,21.69,5.4,1,-0.994521895,0.104528463,0.866025404,-0.5,6
24-04-2008,5022.9,5072.7,4991.35,4999.85,154288468,74922100000,21.57,5.37,1,-0.951056516,0.309016994,0.866025404,-0.5,6
25-04-2008,4999.15,5117.7,4999.15,5111.7,134465254,71090000000,21.96,5.49,0.98,-0.866025404,0.5,0.866025404,-0.5,6
28-04-2008,5112.5,5147.45,5079.15,5089.65,110778893,60117800000,21.85,5.47,0.99,-0.406736643,0.913545458,0.866025404,-0.5,6
29-04-2008,5092.4,5210.9,5082.15,5195.5,215000545,92565100000,22.31,5.58,0.97,-0.207911691,0.978147601,0.866025404,-0.5,6
30-04-2008,5198.35,5230.75,5155.85,5165.9,146277434,75700800000,22.17,5.55,0.97,-1.13E-15,1,0.866025404,-0.5,6
02-05-2008,5265.3,5298.85,5197.6,5228.2,131260266,71161300000,22.42,5.62,0.96,0.406736643,0.913545458,0.5,-0.866025404,6
05-05-2008,5227.25,5254.5,5182.6,5192.25,125641202,64335500000,22.2,5.58,0.97,0.866025404,0.5,0.5,-0.866025404,6
06-05-2008,5192.35,5206.5,5110.9,5144.65,131800270,69183700000,22.02,5.53,0.97,0.951056516,0.309016994,0.5,-0.866025404,6
07-05-2008,5156.7,5159.05,5101.25,5135.5,153438748,76191000000,21.98,5.52,0.98,0.994521895,0.104528463,0.5,-0.866025404,6
08-05-2008,5135.8,5143.05,5062.45,5081.7,127167885,63062700000,21.75,5.47,0.99,0.994521895,-0.104528463,0.5,-0.866025404,6
09-05-2008,5070.85,5087.65,4969.4,4982.6,142385969,68758100000,21.32,5.36,1.01,0.951056516,-0.309016994,0.5,-0.866025404,6
12-05-2008,4981,5021.75,4913.8,5012.65,151227287,66554400000,21.45,5.39,1,0.587785252,-0.809016994,0.5,-0.866025404,6
13-05-2008,5008.6,5066,4943.75,4957.8,158521953,72431400000,21.21,5.33,1.01,0.406736643,-0.913545458,0.5,-0.866025404,6
14-05-2008,4958.45,5026.1,4932.05,5011.75,147937974,67313000000,21.44,5.39,1,0.207911691,-0.978147601,0.5,-0.866025404,6
15-05-2008,5010.9,5118.55,4999.6,5115.25,150871774,78403800000,21.84,5.5,0.98,5.67E-16,-1,0.5,-0.866025404,6
16-05-2008,5115.65,5167.4,5106.4,5157.7,152622286,67757300000,21.94,5.55,0.97,-0.207911691,-0.978147601,0.5,-0.866025404,6
20-05-2008,5157,5160.05,5072.4,5104.95,158813241,70329100000,21.72,5.49,0.98,-0.866025404,-0.5,0.5,-0.866025404,6
21-05-2008,5105.7,5135.55,5048.7,5117.65,163032543,71587700000,21.77,5.5,0.98,-0.951056516,-0.309016994,0.5,-0.866025404,6
22-05-2008,5117,5118.9,5010.7,5025.45,113544128,56930600000,21.38,5.4,1,-0.994521895,-0.104528463,0.5,-0.866025404,6
23-05-2008,5026.55,5059.05,4940.7,4946.55,152368191,65934500000,21.03,5.32,1.01,-0.994521895,0.104528463,0.5,-0.866025404,6
26-05-2008,4953.6,4953.6,4858,4875.05,124506200,60989600000,20.73,5.01,1.09,-0.743144825,0.669130606,0.5,-0.866025404,6
27-05-2008,4877.15,4932,4846.2,4859.8,120401073,55710700000,20.67,5,1.09,-0.587785252,0.809016994,0.5,-0.866025404,6
28-05-2008,4862.7,4926.9,4835.65,4918.35,140737265,68921300000,20.92,5.06,1.08,-0.406736643,0.913545458,0.5,-0.866025404,6
29-05-2008,4926.3,4957.4,4801.9,4835.3,194902303,98388800000,20.59,4.97,1.1,-0.207911691,0.978147601,0.5,-0.866025404,6
30-05-2008,4844.05,4908.85,4833.45,4870.1,138696130,77226700000,20.74,5.01,1.09,-1.13E-15,1,0.5,-0.866025404,6
02-06-2008,4869.25,4908.8,4713,4739.6,118396812,59912000000,20.17,4.87,1.12,0.406736643,0.913545458,1.22E-16,-1,6
03-06-2008,4739.3,4739.3,4634,4715.9,140745401,67641300000,20.07,4.85,1.12,0.587785252,0.809016994,1.22E-16,-1,6
04-06-2008,4718.7,4731.5,4564.5,4585.6,154838181,73088100000,19.52,4.71,1.15,0.743144825,0.669130606,1.22E-16,-1,6
05-06-2008,4586.95,4690.6,4536.25,4676.95,169638133,95606000000,19.91,4.81,1.13,0.866025404,0.5,1.22E-16,-1,6
06-06-2008,4680.55,4746.3,4614.25,4627.8,132088975,70524700000,19.7,4.76,1.14,0.951056516,0.309016994,1.22E-16,-1,6
09-06-2008,4626.45,4626.45,4411.6,4500.95,175247907,84313400000,19.16,4.63,1.18,0.951056516,-0.309016994,1.22E-16,-1,6
10-06-2008,4522,4522.55,4369.8,4449.8,165412516,82147000000,18.94,4.4,1.22,0.866025404,-0.5,1.22E-16,-1,6
11-06-2008,4469.65,4541.05,4468.05,4523.6,166416446,81262600000,19.25,4.48,1.2,0.743144825,-0.669130606,1.22E-16,-1,6
12-06-2008,4524.4,4550,4392,4539.35,164247033,76535600000,19.32,4.49,1.2,0.587785252,-0.809016994,1.22E-16,-1,6
13-06-2008,4539.5,4563.35,4491.35,4517.1,139532826,63398000000,19.23,4.47,1.2,0.406736643,-0.913545458,1.22E-16,-1,6
16-06-2008,4536.3,4617.7,4536.3,4572.5,111415055,56522800000,19.46,4.53,1.19,-0.207911691,-0.978147601,1.22E-16,-1,6
17-06-2008,4572.5,4664.05,4561.75,4653,107221118,55118800000,19.89,4.6,1.17,-0.406736643,-0.913545458,1.22E-16,-1,6
18-06-2008,4652.8,4679.75,4569.9,4582.4,136923928,61358400000,19.6,4.53,1.19,-0.587785252,-0.809016994,1.22E-16,-1,6
19-06-2008,4582.55,4585.7,4488.95,4504.25,102266764,49549700000,19.26,4.46,1.21,-0.743144825,-0.669130606,1.22E-16,-1,6
20-06-2008,4504.2,4532,4333.6,4347.55,133685260,69110300000,18.59,4.3,1.25,-0.866025404,-0.5,1.22E-16,-1,6
23-06-2008,4351.15,4351.15,4225.5,4266.4,126376126,61215200000,18.25,4.22,1.27,-0.994521895,0.104528463,1.22E-16,-1,6
24-06-2008,4271.05,4305.9,4156.1,4191.1,132477086,64968100000,17.91,4.15,1.3,-0.951056516,0.309016994,1.22E-16,-1,6
25-06-2008,4189.6,4264.55,4093.2,4252.65,152437781,69603600000,18.18,4.21,1.28,-0.866025404,0.5,1.22E-16,-1,6
26-06-2008,4252.6,4324.75,4230,4315.85,196473131,93524300000,18.45,4.27,1.26,-0.743144825,0.669130606,1.22E-16,-1,6
27-06-2008,4315.3,4315.3,4119.2,4136.65,177324470,78831600000,17.67,4.09,1.31,-0.587785252,0.809016994,1.22E-16,-1,6
30-06-2008,4136.25,4163,4021.7,4040.55,144491241,65238600000,17.28,4,1.35,-1.13E-15,1,1.22E-16,-1,6
01-07-2008,4039.75,4075.4,3878.2,3896.75,164469220,69399300000,16.66,3.86,1.4,0.207911691,0.978147601,-0.5,-0.866025404,6
02-07-2008,3895.3,4107.15,3848.25,4093.35,199920144,89094400000,17.5,4.05,1.33,0.406736643,0.913545458,-0.5,-0.866025404,6
03-07-2008,4094.6,4097.35,3874.85,3925.75,154573765,71014200000,16.79,3.89,1.39,0.587785252,0.809016994,-0.5,-0.866025404,6
04-07-2008,3926.65,4033.5,3896.4,4016,152045352,65633600000,17.22,3.8,1.37,0.743144825,0.669130606,-0.5,-0.866025404,6
07-07-2008,4002,4114.5,4002,4030,125737237,55172100000,17.28,3.82,1.37,0.994521895,0.104528463,-0.5,-0.866025404,6
08-07-2008,4028.7,4028.7,3896.05,3988.55,135090953,61668300000,17.11,3.78,1.38,0.994521895,-0.104528463,-0.5,-0.866025404,6
09-07-2008,3990.9,4169.4,3990.9,4157.1,144597409,65956100000,17.83,3.94,1.32,0.951056516,-0.309016994,-0.5,-0.866025404,6
10-07-2008,4155.65,4187.95,4110.4,4162.2,146458190,63547900000,17.85,3.94,1.32,0.866025404,-0.5,-0.5,-0.866025404,6
11-07-2008,4166,4215.5,4014.45,4049,137337875,69475300000,17.34,3.83,1.36,0.743144825,-0.669130606,-0.5,-0.866025404,6
14-07-2008,4047.45,4118.1,4004.25,4039.7,126882896,60628700000,17.3,3.82,1.36,0.207911691,-0.978147601,-0.5,-0.866025404,6
15-07-2008,4039.3,4040.7,3835.5,3861.1,142682247,66455600000,16.53,3.66,1.42,5.67E-16,-1,-0.5,-0.866025404,6
16-07-2008,3861.55,3920.05,3790.2,3816.7,185428595,74728800000,16.33,3.61,1.44,-0.207911691,-0.978147601,-0.5,-0.866025404,6
17-07-2008,3823.15,3968.75,3823.15,3947.2,180239171,72887600000,16.87,3.74,1.39,-0.406736643,-0.913545458,-0.5,-0.866025404,6
18-07-2008,3962.95,4110.55,3926.3,4092.25,175068345,78952100000,17.49,3.87,1.34,-0.587785252,-0.809016994,-0.5,-0.866025404,6
21-07-2008,4092.2,4168.15,4072.75,4159.5,136720904,64872400000,17.72,3.94,1.32,-0.951056516,-0.309016994,-0.5,-0.866025404,6
22-07-2008,4158.45,4262.45,4137.95,4240.1,165666075,75604100000,18.06,4.01,1.3,-0.994521895,-0.104528463,-0.5,-0.866025404,6
23-07-2008,4246.7,4491.55,4246.7,4476.8,233619126,1.18E+11,19.06,4.12,1.24,-0.994521895,0.104528463,-0.5,-0.866025404,6
24-07-2008,4476.2,4539.45,4385.85,4433.55,177026127,92733900000,18.79,4.08,1.25,-0.951056516,0.309016994,-0.5,-0.866025404,6
25-07-2008,4440.85,4440.85,4297.15,4311.85,161681204,85160000000,18.19,3.97,1.28,-0.866025404,0.5,-0.5,-0.866025404,6
28-07-2008,4282.25,4352.65,4282.25,4332.1,111107965,63739800000,18.2,3.99,1.28,-0.406736643,0.913545458,-0.5,-0.866025404,6
29-07-2008,4332.2,4332.2,4159.15,4189.85,125806260,66199000000,17.49,3.85,1.32,-0.207911691,0.978147601,-0.5,-0.866025404,6
30-07-2008,4191.2,4327,4191.2,4313.55,151936263,69614500000,18.08,3.97,1.28,-1.13E-15,1,-0.5,-0.866025404,6
31-07-2008,4314.35,4342,4285.55,4332.95,199677047,86963100000,18.22,3.99,1.28,0.207911691,0.978147601,-0.5,-0.866025404,6
01-08-2008,4331.6,4422.95,4235.7,4413.55,178077599,88476300000,18.56,4.06,1.25,0.207911691,0.978147601,-0.866025404,-0.5,6
04-08-2008,4426.1,4436.15,4362.9,4395.35,131343663,64864800000,18.54,4.04,1.26,0.743144825,0.669130606,-0.866025404,-0.5,6
05-08-2008,4395.8,4515.15,4376,4502.85,194984174,96055600000,18.99,4.14,1.23,0.866025404,0.5,-0.866025404,-0.5,6
06-08-2008,4506.25,4615.9,4503.9,4517.55,175692787,1.03E+11,19.05,4.16,1.23,0.951056516,0.309016994,-0.866025404,-0.5,6
07-08-2008,4515.25,4580.15,4493.7,4523.85,133711940,68896100000,19.08,4.16,1.22,0.994521895,0.104528463,-0.866025404,-0.5,6
08-08-2008,4518.35,4546.35,4464,4529.5,114202272,62710900000,19.1,4.17,1.22,0.994521895,-0.104528463,-0.866025404,-0.5,6
11-08-2008,4529.35,4625.2,4529.35,4620.4,112939704,66252100000,19.49,4.25,1.2,0.743144825,-0.669130606,-0.866025404,-0.5,6
12-08-2008,4620.95,4649.85,4525.75,4552.25,123375933,74220100000,19.2,4.19,1.22,0.587785252,-0.809016994,-0.866025404,-0.5,6
13-08-2008,4548.05,4572.65,4497.25,4529.05,105825121,58394800000,19.1,4.17,1.22,0.406736643,-0.913545458,-0.866025404,-0.5,6
14-08-2008,4524.2,4529.8,4421.25,4430.7,95028617,55049000000,18.69,4.08,1.25,0.207911691,-0.978147601,-0.866025404,-0.5,6
18-08-2008,4430.7,4447.4,4379.85,4393.05,96897991,49858400000,18.53,4.04,1.26,-0.587785252,-0.809016994,-0.866025404,-0.5,6
19-08-2008,4393.1,4393.7,4316.55,4368.25,96476193,45165500000,18.43,4.02,1.27,-0.743144825,-0.669130606,-0.866025404,-0.5,6
